화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
(의)세창의료재단우성병원,N,0,00:00~24:00,(의)세창의료재단,5,0,,경기도 안산시 단원구 고잔동 529-3번지,10,공중화장실,5,126.8320155,0,경기도 안산시 단원구 고잔로 58-10 (고잔동),0,0,37.3184467,0,,2018-07-31
대덕과학탐구학습관,N,0,00:00~24:00,(재)안산시청소년수련관,0,0,,경기도 안산시 상록구 성포동 214-1번지,0,공중화장실,0,126.8532686,0,경기도 안산시 상록구 삼일로 696  (성포동),0,0,37.3262526,0,,2018-07-31
21세기병원,N,9,00:00~24:00,21세기병원,6,9,,경기도 안산시 단원구 고잔동 616-2번지,7,공중화장실,6,126.831704,0,경기도 안산시 단원구 보화로 50 (고잔동),0,0,37.3306498,5,,2018-07-31
CGV,N,0,00:00~24:00,CGV,4,0,,경기도 안산시 단원구 고잔동 725-1번지,12,공중화장실,12,126.8310158,0,경기도 안산시 단원구 광덕대로 194  (고잔동),0,0,37.3134607,0,,2018-07-31
GS백화점,N,1,00:00~24:00,GS리테일,17,1,,경기도 안산시 단원구 고잔동 536-2번지,34,공중화장실,20,126.8344984,1,경기도 안산시 단원구 고잔1길 12  (고잔동),0,0,37.3180033,1,,2018-07-31
GS스타주유소,N,2,00:00~24:00,GS칼텍스,0,2,,경기도 안산시 단원구 원곡동 616번지,0,공중화장실,0,126.8049077,0,경기도 안산시 단원구 동산로 179 (초지동),0,0,37.318488,1,,2018-07-31
IBK기업은행,N,0,00:00~24:00,IBK기업은행,6,0,,경기도 안산시 단원구 목내동 489-2번지,8,공중화장실,10,126.7718639,0,경기도 안산시 단원구 별망로 424 (목내동),0,0,37.3042394,0,,2018-07-31
SK동양주유소,N,0,00:00~24:00,SK네트웍스,0,0,,경기도 안산시 단원구 신길동 1743번지,0,공중화장실,0,126.7798737,0,경기도 안산시 단원구 중앙대로 351 (신길동),0,0,37.3331741,0,,2018-07-31
SK안산공원주유소,N,1,00:00~24:00,SK네트웍스,1,1,,경기도 안산시 단원구 고잔동 779-1번지,1,공중화장실,2,126.839883,0,경기도 안산시 단원구 광덕1로 268 (고잔동),0,0,37.3069243,1,,2018-07-31
SK안산충전소,N,0,00:00~24:00,SK네트웍스,1,0,,경기도 안산시 상록구 사동 1493번지,1,공중화장실,2,126.8485189,0,경기도 안산시 상록구 선진안길 83  (사동),0,0,37.2776953,0,,2018-07-31
새천년주유소,N,0,00:00~24:00,SK네트웍스,1,0,,경기도 안산시 단원구 신길동 249-20번지,1,공중화장실,1,126.7561293,0,경기도 안산시 단원구 정왕대로 424 (신길동),0,0,37.3341367,0,,2018-07-31
SK팔곡주유소,N,0,00:00~24:00,SK네트웍스팔곡주유소,2,0,,경기도 안산시 상록구 팔곡이동 445-4번지,2,공중화장실,1,126.8840987,0,경기도 안산시 상록구 해안로 1295  (팔곡이동),0,0,37.2933558,0,,2018-07-31
성포도서관,N,0,00:00~24:00,감골도서관장,6,0,,경기도 안산시 상록구 성포동 594-4번지,7,공중화장실,9,126.8503733,0,경기도 안산시 상록구 충장로 528 (성포동),0,0,37.3251786,0,,2018-07-31
본오도서관,N,4,00:00~24:00,감골도서관장,2,4,,경기도 안산시 상록구 본오동 778번지,6,공중화장실,2,126.8722919,0,경기도 안산시 상록구 각골로 49  (본오동),0,0,37.293996,2,,2018-07-31
일동도서관,N,1,00:00~24:00,감골도서관장,2,1,,경기도 안산시 상록구 일동 110-5번지,4,공중화장실,2,126.8715832,0,경기도 안산시 상록구 구룡로 71 (일동),0,0,37.3154507,1,,2018-07-31
감골도서관,N,0,00:00~24:00,감골도서관장,9,0,,경기도 안산시 상록구 사동 1342-2번지,6,공중화장실,0,126.8545112,0,경기도 안산시 상록구 감골공원안길 16-1 (사동),9,0,37.2926564,0,,2018-07-31
강희그랜드빌,N,0,00:00~24:00,강희그랜드빌번영회,9,0,,경기도 안산시 단원구 고잔동 717번지,9,공중화장실,12,126.8289852,0,경기도 안산시 단원구 광덕대로 145 (고잔동),0,0,37.3095041,0,,2018-07-31
굿모닝오피스텔,N,0,00:00~24:00,강희자산관리㈜,28,0,,경기도 안산시 상록구 이동 712번지,28,공중화장실,7,126.8479264,0,경기도 안산시 상록구 석호로 43 (이동),0,0,37.3076269,0,,2018-07-31
데코스포텔,N,1,00:00~24:00,강희자산관리㈜,6,1,,경기도 안산시 상록구 이동 714-3번지,6,공중화장실,6,126.8490732,0,경기도 안산시 상록구 광덕1로 355 (이동),0,0,37.3072752,1,,2018-07-31
수암주유소,N,0,00:00~24:00,개인,2,0,,경기도 안산시 상록구 수암동 465번지,2,공중화장실,1,126.8770074,0,경기도 안산시 상록구 원당골1길 23-14 (수암동),0,0,37.3651645,0,,2018-07-31
신반월주유소,N,0,00:00~24:00,개인,2,0,,경기도 안산시 상록구 건건동 897-28번지,1,공중화장실,0,126.9030487,0,경기도 안산시 상록구 건건1길 7  (건건동),0,0,37.3015579,0,,2018-07-31
안산IC충전소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 상록구 양상동 247번지,2,공중화장실,3,126.8512213,0,경기도 안산시 상록구 가루개로 181 (양상동),0,0,37.343676,0,,2018-07-31
신원프라자,N,2,00:00~24:00,개인,10,2,,경기도 안산시 단원구 고잔동 681-3번지,10,공중화장실,13,126.8236069,0,경기도 안산시 단원구 광덕4로 102 (고잔동),0,0,37.3151979,2,,2018-07-31
디에스에이도금단지주유소,N,0,00:00~24:00,개인,2,0,,경기도 안산시 상록구 팔곡이동 70-3번지,3,공중화장실,2,126.8869547,0,경기도 안산시 상록구 용담로 75  (팔곡이동),0,0,37.2870838,0,,2018-07-31
사동셀프주유소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 상록구 사동 1486번지,2,공중화장실,1,126.8475115,0,경기도 안산시 상록구 선진로 11 (사동),0,0,37.2807251,0,,2018-07-31
아이즈빌1오피스텔,N,1,00:00~24:00,개인,5,1,,경기도 안산시 단원구 고잔동 527-4번지,8,공중화장실,8,126.8319949,0,경기도 안산시 단원구 고잔로 51 (고잔동),0,0,37.3195711,1,,2018-07-31
SK반월주유소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 상록구 이동 648번지,2,공중화장실,2,126.8452443,0,경기도 안산시 상록구 송호1길 33 (이동),0,0,37.3130153,0,,2018-07-31
본오주유소,N,0,00:00~24:00,개인,2,0,,경기도 안산시 상록구 본오동 782-1번지,2,공중화장실,1,126.8717153,0,경기도 안산시 상록구 석호로 369 (본오동),0,0,37.293481,0,,2018-07-31
동해주유소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 상록구 사동 1496-9번지,1,공중화장실,2,126.8469825,0,경기도 안산시 상록구 선진6길 38 (사동),0,0,37.2813479,0,,2018-07-31
소망주유소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 상록구 사동 1318-2번지,1,공중화장실,2,126.8528916,0,경기도 안산시 상록구 석호로 200 (사동),0,0,37.2950584,0,,2018-07-31
신양주유소,N,0,00:00~24:00,개인,2,0,,경기도 안산시 상록구 월피동 466-6번지,1,공중화장실,2,126.8527583,0,경기도 안산시 상록구 월피로 84 (월피동),0,0,37.3356299,0,,2018-07-31
참좋은휘트니스,N,0,00:00~24:00,개인,2,0,,경기도 안산시 상록구 월피동 445-10번지,2,공중화장실,2,126.8452611,0,경기도 안산시 상록구 예술광장로 11 (월피동),0,0,37.3290068,0,,2018-07-31
자연주유소,N,0,00:00~24:00,개인,2,0,,경기도 안산시 상록구 본오동 33-2번지,2,공중화장실,2,126.8722786,0,경기도 안산시 상록구 해안로 1172 (본오동),0,0,37.2885033,0,,2018-07-31
나이스헬스클럽(사이버빌딩),N,0,00:00~24:00,개인,8,0,,경기도 안산시 상록구 성포동 583-4번지,8,공중화장실,8,126.8447674,0,경기도 안산시 상록구 성포로 30  (성포동),0,0,37.3232612,0,,2018-07-31
성우주유소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 상록구 월피동 481번지,1,공중화장실,1,126.8502666,0,경기도 안산시 상록구 안산천서로 277 (월피동),0,0,37.3379983,0,,2018-07-31
보은타운,N,0,00:00~24:00,개인,14,0,,경기도 안산시 상록구 이동 715-11번지,14,공중화장실,21,126.8514963,0,경기도 안산시 상록구 양지편로 38 (이동),0,0,37.3094912,0,,2018-07-31
황소주유소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 상록구 사사동 611-1번지,1,공중화장실,1,126.9118664,0,경기도 안산시 상록구 서해로 2691  (사사동),0,0,37.2922012,0,,2018-07-31
스마트허브주유소,N,0,00:00~24:00,개인,3,0,,경기도 안산시 단원구 성곡동 598-5번지,3,공중화장실,1,126.7646293,0,경기도 안산시 단원구 해봉로 204  (성곡동),0,0,37.3208331,0,,2018-07-31
한창충전소,N,2,00:00~24:00,개인,2,2,,경기도 안산시 단원구 대부남동 309-30번지,2,공중화장실,1,126.5726479,0,경기도 안산시 단원구 대선로 419  (대부남동),0,0,37.2366688,1,,2018-07-31
신길IC주유소,N,0,00:00~24:00,개인,2,0,,경기도 안산시 단원구 신길동 1037-14번지,1,공중화장실,2,126.769227,0,경기도 안산시 단원구 성곡로 279  (신길동),0,0,37.3299822,0,,2018-07-31
상림주유소,N,0,00:00~24:00,개인,2,0,,경기도 안산시 상록구 건건동 435-1번지,2,공중화장실,2,126.912728,0,경기도 안산시 상록구 서해로 2921 (건건동),0,0,37.3117075,0,,2018-07-31
해안주유소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 상록구 사동 1497-1번지,1,공중화장실,1,126.8437031,0,경기도 안산시 상록구 선진6길 8 (사동),0,0,37.2814914,0,,2018-07-31
은혜주유소,N,0,00:00~24:00,개인,2,0,,경기도 안산시 상록구 부곡동 1-1번지,2,공중화장실,2,126.8696801,0,경기도 안산시 상록구 수인로 1820 (부곡동),0,0,37.3461414,0,,2018-07-31
대웅주유소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 상록구 부곡동 214-13번지,1,공중화장실,2,126.8637233,0,경기도 안산시 상록구 수인로 1733 (부곡동),0,0,37.3399752,0,,2018-07-31
GS안산세광주유소,N,0,00:00~24:00,개인,0,0,,경기도 안산시 상록구 부곡동 685-1번지,0,공중화장실,0,126.8584616,0,경기도 안산시 상록구 성호로 268 (부곡동),0,0,37.3271131,0,,2018-07-31
안산성원충전소,N,0,00:00~24:00,개인,3,0,,경기도 안산시 상록구 장상동 431-3번지,3,공중화장실,4,126.8712956,0,경기도 안산시 상록구 수인로 1848  (장상동),0,0,37.3491886,0,,2018-07-31
신길중앙주유소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 단원구 신길동 1535번지,1,공중화장실,2,126.7844749,0,경기도 안산시 단원구 삼일로 57  (신길동),0,0,37.3356694,0,,2018-07-31
동현주유소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 단원구 대부북동 831번지,1,공중화장실,1,126.5755165,0,경기도 안산시 단원구 대선로 237  (대부북동),0,0,37.2524473,0,,2018-07-31
㈜우리에너지,N,0,00:00~24:00,개인,2,0,,경기도 안산시 상록구 건건동 431-4번지,2,공중화장실,2,126.9142153,0,경기도 안산시 상록구 서해로 2938  (건건동),0,0,37.3132547,0,,2018-07-31
반월공단주유소,N,1,00:00~24:00,개인,1,1,,경기도 안산시 단원구 초지동 626-13번지,2,공중화장실,2,126.8030071,0,경기도 안산시 단원구 시우로 46  (초지동),0,0,37.3032321,0,,2018-07-31
해안로충전소,N,2,00:00~24:00,개인,0,2,,경기도 안산시 상록구 사동 1640-6번지,0,공중화장실,0,126.828914,0,경기도 안산시 상록구 해안로 738  (사동),0,0,37.2871439,1,,2018-07-31
세진에너지㈜,N,0,00:00~24:00,개인,3,0,,경기도 안산시 단원구 선부동 169-1번지,2,공중화장실,2,126.7995769,0,경기도 안산시 단원구 시흥대로 84-9  (선부동),0,0,37.3495862,0,,2018-07-31
프라움시티,N,2,00:00~24:00,개인,10,2,,경기도 안산시 단원구 고잔동 528-1번지,12,공중화장실,10,126.8331487,0,경기도 안산시 단원구 당곡로 33  (고잔동),0,0,37.3202539,2,,2018-07-31
동양센트럴시티,N,1,00:00~24:00,개인,4,1,,경기도 안산시 상록구 이동 720-2번지,4,공중화장실,6,126.8483349,0,경기도 안산시 상록구 광덕1로 346  (이동),0,0,37.3064417,1,,2018-07-31
코로스프라자,N,0,00:00~24:00,개인,10,0,,경기도 안산시 상록구 이동 716-8번지,15,공중화장실,10,126.8509811,0,경기도 안산시 상록구 광덕1로 370  (이동),0,0,37.3076056,0,,2018-07-31
안산시재활용품판매장,N,0,00:00~24:00,개인,0,0,,경기도 안산시 단원구 선부동 1076-10번지,0,공중화장실,0,126.8120871,0,경기도 안산시 단원구 선부광장로 45  (선부동),0,0,37.3349452,0,,2018-07-31
로얄빌딩,N,0,00:00~24:00,개인,10,0,,경기도 안산시 상록구 월피동 445-18번지,10,공중화장실,15,126.8469438,0,경기도 안산시 상록구 예술광장1로 46 (월피동),0,0,37.3293658,0,,2018-07-31
안산제2종합시장,N,0,00:00~24:00,개인,15,0,,경기도 안산시 상록구 부곡동 685-11번지,15,공중화장실,25,126.8584899,0,경기도 안산시 상록구 성호로 258  (부곡동),0,0,37.3264284,0,,2018-07-31
인우빌,N,1,00:00~24:00,개인,1,1,,경기도 안산시 상록구 사동 1197-4번지,2,공중화장실,2,126.8510875,0,경기도 안산시 상록구 석호공원로 69  (사동),0,0,37.3016913,1,,2018-07-31
사동주유소,N,0,00:00~24:00,개인,3,0,,경기도 안산시 상록구 사동 1423-6번지,2,공중화장실,1,126.8476766,0,경기도 안산시 상록구 항가울로 22 (사동),0,0,37.2838176,0,,2018-07-31
재활용판매장,N,0,00:00~24:00,개인,0,0,,경기도 안산시 상록구 본오동 878-1번지,0,공중화장실,0,126.8607066,0,경기도 안산시 상록구 용신로 348  (본오동),0,0,37.3015805,0,,2018-07-31
신고속주유소,N,0,00:00~24:00,개인,2,0,,경기도 안산시 상록구 본오동 782번지,1,공중화장실,1,126.8715755,0,경기도 안산시 상록구 석호로 367 (본오동),0,0,37.2934943,0,,2018-07-31
월피동주유소,N,0,00:00~24:00,개인,2,0,,경기도 안산시 상록구 월피동 466-5번지,1,공중화장실,2,126.8529124,0,경기도 안산시 상록구 시낭로 25 (월피동),0,0,37.3353346,0,,2018-07-31
서울보증보험㈜,N,0,00:00~24:00,개인,8,0,,경기도 안산시 단원구 고잔동 523-8번지,8,공중화장실,8,126.8300154,0,경기도 안산시 단원구 광덕대로 271  (고잔동),0,0,37.3208946,0,,2018-07-31
필라휘트니스센터(예술프라자),N,1,00:00~24:00,개인,10,1,,경기도 안산시 상록구 성포동 583-5번지,14,공중화장실,16,126.8438698,0,경기도 안산시 상록구 화랑로 501  (성포동),0,0,37.3208741,1,,2018-07-31
삼진종합상사,N,0,00:00~24:00,개인,10,0,,경기도 안산시 상록구 월피동 445-10번지,10,공중화장실,10,126.8452611,0,경기도 안산시 상록구 예술광장로 11 (월피동),0,0,37.3290068,0,,2018-07-31
SK신도시주유소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 상록구 월피동 445-5번지,1,공중화장실,1,126.8448093,0,경기도 안산시 상록구 예술광장1로 18 (월피동),0,0,37.3292333,0,,2018-07-31
한양프라자,N,0,00:00~24:00,개인,25,0,,경기도 안산시 상록구 본오동 880번지 한양아파트,25,공중화장실,25,126.8610466,0,경기도 안산시 상록구 반석로 8 (본오동),0,0,37.2957999,0,,2018-07-31
네스트빌,N,0,00:00~24:00,개인,6,0,,경기도 안산시 상록구 이동 717-4번지,4,공중화장실,6,126.8495886,0,경기도 안산시 상록구 광덕1로 356 (이동),0,0,37.3067605,0,,2018-07-31
GS세방주유소,N,0,00:00~24:00,개인,1,0,,경기도 안산시 상록구 일동 119-4번지,2,공중화장실,1,126.8674686,0,경기도 안산시 상록구 성호로 40 (일동),0,0,37.3098706,0,,2018-07-31
새소망노인병원,N,3,00:00~24:00,개인,6,3,,경기도 안산시 상록구 사동 1497-3번지,6,공중화장실,6,126.8441049,0,경기도 안산시 상록구 선진안길 17 (사동),0,0,37.2812937,3,,2018-07-31
현대오일뱅크 역전주유소,N,0,00:00~24:00,개인,3,0,,경기도 안산시 상록구 이동 593-11번지,1,공중화장실,1,126.8568514,0,경기도 안산시 상록구 충장로6길 1 (이동),0,0,37.3075408,0,,2018-07-31
단원경찰서,N,2,00:00~24:00,경기도 경찰청,12,2,,경기도 안산시 단원구 고잔동 514번지,6,공중화장실,34,126.8295617,0,경기도 안산시 단원구 화랑로 373  (고잔동),0,0,37.321951,0,,2018-07-31
원국다문화지구대,N,2,00:00~24:00,경기도 경찰청,0,2,,경기도 안산시 단원구 원곡동 753번지,1,공중화장실,0,126.7946164,0,경기도 안산시 단원구 원곡공원로 30 (원곡동),0,0,37.3326492,0,,2018-07-31
면허시험장,N,9,00:00~24:00,경기도 경찰청,13,9,,경기도 안산시 단원구 와동 95-5번지,11,공중화장실,17,126.8281224,0,경기도 안산시 단원구 순환로 352  (와동),0,0,37.3455729,4,,2018-07-31
경기도안산교육청,N,2,00:00~24:00,경기도 교육청,10,2,,경기도 안산시 단원구 고잔동 517-2번지,13,공중화장실,12,126.8266919,0,경기도 안산시 단원구 적금로 134  (고잔동),0,0,37.3198266,2,,2018-07-31
경기도미술관,N,4,00:00~24:00,경기도미술관장,5,4,,경기도 안산시 단원구 초지동 667번지,6,공중화장실,6,126.8099905,0,경기도 안산시 단원구 동산로 268 (초지동),0,0,37.3250774,1,,2018-07-31
상록경찰서,N,0,00:00~24:00,경찰서장,20,0,,경기도 안산시 상록구 사동 1586-4번지,20,공중화장실,60,126.8451869,0,경기도 안산시 상록구 차돌배기로 10  (사동),0,0,37.2991969,0,,2018-07-31
와동지구대,N,0,00:00~24:00,경찰청,0,0,,경기도 안산시 단원구 와동 109-9번지,0,공중화장실,0,126.8276238,0,경기도 안산시 단원구 와동로7길 1  (와동),0,0,37.3405336,0,,2018-07-31
고려반월병원,N,1,00:00~24:00,고려반월병원,12,1,,경기도 안산시 상록구 건건동 644-3번지,12,공중화장실,15,126.9031738,0,경기도 안산시 상록구 건건로 56 (건건동),0,0,37.3060632,1,,2018-07-31
고잔1동주민센터,N,1,00:00~24:00,고잔1동장,3,1,,경기도 안산시 단원구 고잔동 659-6번지,3,공중화장실,6,126.819202,0,경기도 안산시 단원구 화정천동로 252 (고잔동),0,0,37.3268362,1,,2018-07-31
고잔2동 주민센터,N,4,00:00~24:00,고잔2동장,8,4,,경기도 안산시 단원구 고잔동 672-2번지,2,공중화장실,6,126.8377438,0,경기도 안산시 단원구 예술대학로 76  (고잔동),16,0,37.3239365,0,,2018-07-31
BYC빌딩,N,0,00:00~24:00,고한수,16,0,,경기도 안산시 단원구 고잔동 706-5번지,24,공중화장실,24,126.8292936,0,경기도 안산시 단원구 광덕대로 181 (고잔동),0,0,37.3128023,0,,2018-07-31
한국해양연구소,N,0,00:00~24:00,과기부산하 기초기술연구회,8,0,,경기도 안산시 상록구 사동 1270번지,12,공중화장실,12,126.8352151,0,경기도 안산시 상록구 해안로 787  (사동),0,0,37.2853111,0,,2018-07-31
오션빌딩,N,0,00:00~24:00,관리사무실,19,0,,경기도 안산시 단원구 고잔동 529-2번지,18,공중화장실,20,126.8320419,0,경기도 안산시 단원구 고잔로 58-6 (고잔동),0,0,37.3187314,1,,2018-07-31
반월종합상가,N,0,00:00~24:00,관리사무실,4,0,,경기도 안산시 단원구 원곡동 846-3번지,8,공중화장실,5,126.8007741,0,경기도 안산시 단원구 화랑로 103 (원곡동),0,0,37.3270445,0,,2018-07-31
에이스타워,N,0,00:00~24:00,관리사무실,30,0,,경기도 안산시 단원구 고잔동 529-1번지,29,공중화장실,40,126.8321179,0,경기도 안산시 단원구 고잔로 54  (고잔동),0,0,37.3190523,1,,2018-07-31
늘봄스위트빌2차,N,1,00:00~24:00,관리사무실,2,1,,경기도 안산시 단원구 선부동 1077-15번지 늘봄스위트빌2,3,공중화장실,4,126.8104544,0,경기도 안산시 단원구 선부광장로 77 (선부동),0,0,37.332636,1,,2018-07-31
동남레이크빌1,N,0,00:00~24:00,관리사무실,4,0,,경기도 안산시 단원구 고잔동 718-1번지,4,공중화장실,6,126.827814,0,경기도 안산시 단원구 광덕3로 163  (고잔동),0,0,37.308337,0,,2018-07-31
종로프라자,N,0,00:00~24:00,관리사무실,14,0,,경기도 안산시 단원구 고잔동 715-1번지,21,공중화장실,28,126.8273294,0,경기도 안산시 단원구 광덕서로 54  (고잔동),0,0,37.3094332,0,,2018-07-31
자유센타빌딩,N,0,00:00~24:00,관리사무실,14,0,,경기도 안산시 단원구 고잔동 518번지,21,공중화장실,35,126.8274925,0,경기도 안산시 단원구 화랑로 358  (고잔동),0,0,37.3209991,0,,2018-07-31
창진타운,N,0,00:00~24:00,관리사무실,4,0,,경기도 안산시 단원구 고잔동 771-1번지,4,공중화장실,6,126.8307916,0,경기도 안산시 단원구 광덕대로 162  (고잔동),0,0,37.310815,0,,2018-07-31
크리스탈에이스프라자,N,0,00:00~24:00,관리사무실,10,0,,경기도 안산시 단원구 고잔동 772-1번지,10,공중화장실,10,126.8306332,0,경기도 안산시 단원구 광덕대로 142  (고잔동),0,0,37.3090271,0,,2018-07-31
대림프라자,N,7,00:00~24:00,관리사무실,14,7,,경기도 안산시 단원구 고잔동 718-5번지,14,공중화장실,21,126.8273323,0,경기도 안산시 단원구 광덕1로 159  (고잔동),0,0,37.3081681,7,,2018-07-31
고잔법조빌딩,N,6,00:00~24:00,관리사무실,6,6,,경기도 안산시 단원구 고잔동 710-3번지,6,공중화장실,18,126.8274178,0,경기도 안산시 단원구 광덕서로 62  (고잔동),0,0,37.3102154,6,,2018-07-31
동남레이크빌2,N,0,00:00~24:00,관리사무실,4,0,,경기도 안산시 단원구 고잔동 718-2번지,4,공중화장실,6,126.828257,0,경기도 안산시 단원구 광덕3로 165  (고잔동),0,0,37.308314,0,,2018-07-31
한국씨티은행,N,0,00:00~24:00,관리사무실,15,0,,경기도 안산시 단원구 고잔동 528-3번지,10,공중화장실,15,126.8331098,0,경기도 안산시 단원구 고잔로 59  (고잔동),0,0,37.319461,0,,2018-07-31
한국외환은행,N,0,00:00~24:00,관리사무실,4,0,,경기도 안산시 단원구 고잔동 528-4번지,4,공중화장실,4,126.8331545,0,경기도 안산시 단원구 당곡로 27  (고잔동),0,0,37.3196737,0,,2018-07-31
삼성생명,N,0,00:00~24:00,관리사무실,17,0,,경기도 안산시 단원구 고잔동 529번지,17,공중화장실,18,126.831468,0,경기도 안산시 단원구 광덕대로 254  (고잔동),0,0,37.3190766,0,,2018-07-31
서울프라자,N,0,00:00~24:00,관리사무실,57,0,,경기도 안산시 단원구 선부동 1077번지,57,공중화장실,72,126.8120989,0,경기도 안산시 단원구 삼일로 310 (선부동),0,0,37.333828,0,,2018-07-31
신명트윈타워,N,5,00:00~24:00,관리사무실,20,5,,경기도 안산시 단원구 초지동 743-2번지,20,공중화장실,25,126.8112023,0,경기도 안산시 단원구 원포공원1로 59 (초지동),0,0,37.3024922,5,,2018-07-31
아이즈빌2오피스텔,N,0,00:00~24:00,관리소장,6,0,,경기도 안산시 단원구 고잔동 527-3번지,6,공중화장실,6,126.8321294,0,경기도 안산시 단원구 고잔로 57-9 (고잔동),0,0,37.3199678,0,,2018-07-31
대유빌딩,N,0,00:00~24:00,관리소장,16,0,,경기도 안산시 단원구 고잔동 534-1번지,16,공중화장실,24,126.8356071,0,경기도 안산시 단원구 고잔1길 17 (고잔동),0,0,37.3186571,0,,2018-07-31
골든에이스프라자,N,0,00:00~24:00,관리소장,14,0,,경기도 안산시 단원구 고잔동 772-2번지,14,공중화장실,14,126.8306113,0,경기도 안산시 단원구 광덕대로 138 (고잔동),0,0,37.3087027,0,,2018-07-31
투원브레스빌,N,1,00:00~24:00,관리소장,6,1,,경기도 안산시 단원구 고잔동 523-2번지,7,공중화장실,10,126.8298818,0,경기도 안산시 단원구 광덕대로 263 (고잔동),0,0,37.3200835,1,,2018-07-31
늘봄스위트빌,N,0,00:00~24:00,관리소장,1,0,,경기도 안산시 단원구 고잔동 524번지,1,공중화장실,2,126.8282862,0,경기도 안산시 단원구 고잔로 18 (고잔동),0,0,37.3192522,0,,2018-07-31
상록타운,N,3,00:00~24:00,관리소장,9,3,,경기도 안산시 단원구 선부동 1070-18번지,10,공중화장실,13,126.8093926,0,경기도 안산시 단원구 선부광장1로 38 (선부동),0,0,37.3366384,3,,2018-07-31
대우프라자,N,0,00:00~24:00,관리소장,19,0,,경기도 안산시 단원구 고잔동 775-4번지,18,공중화장실,18,126.8320795,0,경기도 안산시 단원구 광덕동로 39 (고잔동),0,0,37.3079227,0,,2018-07-31
교보생명,N,0,00:00~24:00,관리소장,26,0,,경기도 안산시 단원구 고잔동 522번지,28,공중화장실,26,126.8284581,0,경기도 안산시 단원구 화랑로 366 (고잔동),0,0,37.3210329,0,,2018-07-31
기업은행안산중앙지점,N,0,00:00~24:00,관리소장,9,0,,경기도 안산시 단원구 고잔동 519번지,14,공중화장실,14,126.8264222,0,경기도 안산시 단원구 적금로 126 (고잔동),0,0,37.3193468,0,,2018-07-31
신한은행(구국민은행),N,1,00:00~24:00,관리소장,8,1,,경기도 안산시 단원구 고잔동 523-1번지,11,공중화장실,9,126.8300073,0,경기도 안산시 단원구 광덕대로 267  (고잔동),0,0,37.3204909,1,,2018-07-31
대우마이빌,N,0,00:00~24:00,관리소장,2,0,,경기도 안산시 단원구 고잔동 523-6번지,3,공중화장실,5,126.8293123,0,경기도 안산시 단원구 고잔로 23-12 (고잔동),0,0,37.3205008,0,,2018-07-31
벨라지움오피스텔,N,1,00:00~24:00,관리소장,1,1,,경기도 안산시 단원구 고잔동 527-1번지,2,공중화장실,3,126.8320645,0,경기도 안산시 단원구 화랑로 398 (고잔동),0,0,37.320757,1,,2018-07-31
브라이튼오피스텔,N,0,00:00~24:00,관리소장,2,0,,경기도 안산시 상록구 이동 717-5번지,2,공중화장실,2,126.849273,0,경기도 안산시 상록구 광덕1로 354 (이동),0,0,37.3066375,0,,2018-07-31
교통안전공단,N,0,00:00~24:00,교통안전공단,23,0,,경기도 안산시 단원구 고잔동 523번지,17,공중화장실,23,126.829257,0,경기도 안산시 단원구 화랑로 376  (고잔동),0,0,37.3209908,0,,2018-07-31
국민은행,N,1,00:00~24:00,국민은행,7,1,,경기도 안산시 단원구 고잔동 530번지,7,공중화장실,11,126.8330837,0,경기도 안산시 단원구 고잔로 64  (고잔동),0,0,37.319014,1,,2018-07-31
반월농협 하나로마트,N,0,00:00~24:00,금융기관,6,0,,경기도 안산시 상록구 건건동 636-6번지,6,공중화장실,9,126.9012578,0,경기도 안산시 상록구 건건로 37 (건건동),0,0,37.3048218,0,,2018-07-31
서해주유소,N,0,00:00~24:00,김영기,2,0,,경기도 안산시 단원구 선부동 64-2번지,2,공중화장실,2,126.7954688,0,경기도 안산시 단원구 시흥대로 10 (선부동),0,0,37.3445406,0,,2018-07-31
다복주유소,N,0,00:00~24:00,김영종,2,0,,경기도 안산시 단원구 선부동 187-3번지,2,공중화장실,2,126.8022951,0,경기도 안산시 단원구 시흥대로 128 (선부동),0,0,37.3528381,0,,2018-07-31
(주)칠오와동주유소,N,0,00:00~24:00,김형국,2,0,,경기도 안산시 단원구 와동 56번지,2,공중화장실,2,126.8316821,0,경기도 안산시 단원구 순환로 375 (와동),0,0,37.3445004,0,,2018-07-31
