화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
행복주유소,N,0,영업시간개방,개인,2,0,,,1,공중화장실,1,127.6492948,0,경기도 여주시 장여로 1705  (점봉동),0,0,37.24865633,0,Nov-92,2018-08-20
남한강주유소,N,0,영업시간개방,개인(강남선),2,0,,,2,공중화장실,1,127.6427098,0,경기도 여주시 세종로 432  (점봉동),0,0,37.26002359,0,Dec-91,2018-08-20
흥천면체육공원화장실,N,0,24시간,경기도 여주시청,3,1,031-887-2605,,3,공중화장실,3,127.5484721,0,경기도 여주시 흥천면 효자로 94,0,0,37.33066237,1,17-Oct,2018-08-20
가남공중화장실,N,0,24시간,경기도 여주시청,3,1,031-887-2605,,5,공중화장실,2,127.5453211,0,경기도 여주시 가남읍 태평중앙2길 7,0,0,37.20236295,1,17-Dec,2018-08-20
가남체육공원화장실,N,1,24시간,경기도 여주시청,8,1,031-887-2605,,3,공중화장실,4,127.534908,0,경기도 여주시 가남읍 대명산길 98,0,0,37.20166797,2,17-May,2018-08-20
금사체육공원화장실,N,1,24시간,경기도 여주시청,5,1,031-887-2605,,5,공중화장실,2,127.5322764,0,경기도 여주시 금사면 이여로 1278,0,0,37.38923038,1,17-Apr,2018-08-20
점동공중화장실,N,0,24시간,경기도 여주시청,0,1,031-887-2605,경기도 여주시 점동면 청안리604번지 3호,0,공중화장실,0,127.6548062,0,경기도 여주시 점동면 청안리604번지 3호,0,0,37.20303015,0,Apr-90,2018-08-20
금은모래(대형주차장옆)화장실,N,1,24시간,경기도 여주시청,8,1,031-887-2605,경기도 여주시 연양동 332번지,6,공중화장실,5,127.6641047,0,경기도 여주시 연양동 332번지,0,0,37.29277847,1,Dec-91,2018-08-20
제일주유소,N,0,영업시간개방,개인(이성주),0,1,,,1,공중화장실,0,127.6410711,0,경기도 여주시 여흥로 157-1  (상동),0,0,37.29542473,0,17-Apr,2018-08-20
광대리농촌체험마을화장실,N,0,24시간,마을공동협의체,3,0,,,5,공중화장실,2,127.5747581,0,경기도 여주시 능서면 광대1길 6,0,0,37.26310129,1,17-Apr,2018-08-20
월드시네마화장실,N,0,영업시간개방,개인,8,1,,,5,공중화장실,3,127.6359936,0,경기도 여주시 세종로79번길 8  (홍문동),0,0,37.29033071,1,Sep-00,2018-08-20
영월루공원,N,1,24시간,경기도 여주시청,4,1,031-887-2605,경기도 여주시 상동 산 36번지,4,공중화장실,2,127.6449032,0,경기도 여주시 상동 산 36번지,0,0,37.28668562,1,17-Jan,2018-08-20
시외버스터미널,N,1,24시간,성일건설,2,1,,,2,공중화장실,2,127.6355933,0,경기도 여주시 세종로 69  (홍문동),0,0,37.29153302,1,Jan-92,2018-08-20
로데오죤,N,1,영업시간개방,로데오상인회,9,1,,,2,공중화장실,2,127.6373076,0,경기도 여주시 세종로 278  (교동),0,0,37.27336636,1,17-Jan,2018-08-20
여주홈마트,N,0,영업시간개방,개인(정완균),1,1,,,3,공중화장실,2,127.6355733,0,경기도 여주시 세종로 73  (홍문동),0,0,37.29130968,0,17-Jan,2018-08-20
세종국악당,N,1,24시간,경기도 여주시청,7,1,031-887-2605,,4,공중화장실,1,127.6246801,0,경기도 여주시 영릉로 125  (하동),0,0,37.29740813,1,17-Jan,2018-08-20
여주보건소,N,1,24시간,경기도 여주시청,2,1,031-887-2605,,2,공중화장실,1,127.640392,0,경기도 여주시 여흥로160번길 14  (상동),0,0,37.29461028,1,17-Jan,2018-08-20
