화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
화랑포LPG충전소,N,0,09:00~21:00,화랑포LPG충전소,1,0,,경기도 가평군 청평면 대성리 399-159번지,2,개방화장실,2,127.3795346,0,경기도 가평군 청평면 경춘로 121,0,0,37.68697494,0,,2018-08-07
호명주유소,N,0,09:00~21:00,호명주유소,1,0,,경기도 가평군 청평면 상천리 369-4번지,1,공중화장실,1,127.4573594,0,경기도 가평군 청평면 경춘로 1362,0,0,37.77354335,0,,2018-08-07
학산주유소,N,0,09:00~21:00,학산주유소,1,0,,경기도 가평군 청평면 대성리 343-4번지,1,개방화장실,1,127.3842305,0,경기도 가평군 청평면 경춘로 257,0,0,37.69850113,0,,2018-08-07
신청평주유소,N,0,09:00~21:00,신청평주유소,2,0,,경기도 가평군 청평면 대성리 69-5번지,3,공중화장실,2,127.4002816,0,경기도 가평군 청평면 경춘로 508,0,0,37.71674654,0,,2018-08-07
청평그린주유소,N,0,09:00~21:00,청평그린주유소,1,0,,경기도 가평군 청평면 대성리 56-1번지,1,개방화장실,1,127.4017287,0,경기도 가평군 청평면 경춘로 524,0,0,37.71799398,0,,2018-08-07
대성국민관광지 화장실,N,1,09:00~21:00,가평군청 문화체육과,2,0,,경기도 가평군 청평면 대성리 392-5번지,4,공중화장실,2,127.3794886,0,경기도 가평군 청평면 경춘로 68-86,0,0,37.68010977,1,,2018-08-07
청평주유소,N,0,00:00~24:00,청평주유소,2,0,,경기도 가평군 청평면 청평리 619-14번지,2,공중화장실,2,127.4145947,0,경기도 가평군 청평면 구청평로 89,0,0,37.73518498,0,,2018-08-07
대성2지구 자전거도로 화장실,N,0,00:00~24:00,가평군청 안전재난과,1,0,,경기도 가평군 청평면 대성리 392-38,3,공중화장실,2,127.3803162,0,경기도 가평군 청평면 대성리 392-38,0,0,37.68235953,0,,2018-08-07
대성1지구 자전거도로 화장실,N,0,00:00~24:00,가평군청 안전재난과,1,0,,경기도 가평군 청평면 대성리 55-6,3,공중화장실,2,127.4034543,0,경기도 가평군 청평면 대성리 55-6,0,0,37.71830347,0,,2018-08-07
고동산 주유소,N,0,00:00~24:00,고동산 주유소,1,0,,경기도 가평군 청평면 삼회리 470-5번지,2,공중화장실,1,127.3829056,0,경기도 가평군 청평면 북한강로 1656,0,0,37.66994498,0,,2018-08-07
호반주유소,N,0,00:00~24:00,호반주유소,2,0,,경기도 가평군 청평면 삼회리 85-1번지,2,공중화장실,1,127.4003728,0,경기도 가평군 청평면 북한강로 2187,0,0,37.71046658,0,,2018-08-07
삼회리 보건진료소,Y,0,09:00~21:00,가평군 보건소 보건행정,1,0,,경기도 가평군 청평면 삼회리 226-3번지,0,공중화장실,1,127.3935127,0,경기도 가평군 청평면 북한강로2010번길 18,0,0,37.69552461,0,,2018-08-07
호명호수 화장실,N,1,09:00~21:00,가평군청 문화체육과,3,0,,경기도 가평군 청평면 상천리 산361번지,4,공중화장실,6,127.4842168,0,경기도 가평군 청평면 상지로 372-57,0,0,37.75646292,1,,2018-08-07
호명호수 주차장 화장실,N,1,09:00~21:00,가평군청 문화체육과,2,0,,경기도 가평군 청평면 상천리 369-1,2,공중화장실,2,127.4572818,0,경기도 가평군 청평면 상천리 369-1,0,0,37.77384997,1,,2018-08-07
상천리 보건진료소,Y,0,09:00~21:00,가평군 보건소 보건행정,1,0,,경기도 가평군 청평면 상천리 992번지,0,공중화장실,1,127.4318105,0,경기도 가평군 청평면 수리재길 293-19,0,0,37.7873785,0,,2018-08-07
청평5일장 공중화장실,N,0,00:00~24:00,가평군청 경제과,3,0,,경기도 가평군 청평면 청평리 81-2번지,4,공중화장실,3,127.4158628,0,경기도 가평군 청평면 시장중앙로 19,0,0,37.73474809,0,,2018-08-07
청평면사무소,N,1,09:00~21:00,청평면 사무소 총무팀,2,0,,경기도 가평군 청평면 청평리 333-1번지,0,공중화장실,3,127.4240846,0,경기도 가평군 청평면 은고개로 19,0,0,37.74024182,1,,2018-08-07
청평면 보건지소,N,1,09:00~21:00,가평군보건소 보건행정,1,0,,경기도 가평군 청평면 청평리 333-1번지,2,공중화장실,1,127.4240846,0,경기도 가평군 청평면 은고개로 19,0,0,37.74024182,0,,2018-08-07
청평도서관,N,1,09:00~21:00,청평도서관,2,0,,경기도 가평군 청평면 청평리 333-2번지,3,공중화장실,1,127.4241486,0,경기도 가평군 청평면 은고개로 31,0,0,37.73952083,1,,2018-08-07
청평파출소,Y,0,09:00~21:00,가평경찰서 경무과,1,0,,경기도 가평군 청평면 청평리 462-3번지,0,공중화장실,1,127.4182254,0,경기도 가평군 청평면 청평중앙로 33,0,0,37.73729849,0,,2018-08-07
하이웨이주유소,N,0,09:00~21:00,하이웨이주유소,1,0,,경기도 가평군 상면 항사리 242-7번지,1,개방화장실,1,127.3654866,0,경기도 가평군 상면 청군로 927,0,0,37.79368263,0,,2018-08-07
잦향기 푸른숲,N,1,09:00~21:00,경기도 산림환경연구소,2,0,,경기도 가평군 상면 행현리 산92-1번지,8,공중화장실,4,127.3337965,0,경기도 가평군 상면 축령로 289-146,0,0,37.76248602,1,,2018-08-07
미사리 보건진료소,Y,0,09:00~21:00,가평군 보건소,1,0,,경기도 가평군 설악면 미사리 308번지,0,공중화장실,1,127.5395538,0,경기도 가평군 설악면 미사리로 629,0,0,37.70699617,0,,2018-08-07
설악 우체국,N,1,09:00~21:00,설악 우체국,1,0,,경기도 가평군 설악면 신천리 433-8번지,1,공중화장실,1,127.4912768,0,경기도 가평군 설악면 신천중앙로 109,0,0,37.67724925,0,,2018-08-07
가평설악IC주유소,N,0,09:00~21:00,가평설악IC주유소,2,0,,경기도 가평군 설악면 신천리 363-8번지,2,공중화장실,1,127.4912552,0,경기도 가평군 설악면 신천중앙로 30,0,0,37.67222199,0,,2018-08-07
방일리 보건진료소,Y,0,09:00~21:00,가평군 보건소,1,0,,경기도 가평군 설악면 방일리 215-12번지,0,공중화장실,1,127.4965613,0,경기도 가평군 설악면 양방가루재길 4-18,0,0,37.62279115,0,,2018-08-07
가평군 보건소,N,0,09:00~21:00,보건소 보건행정,2,0,,경기도 가평군 가평읍 읍내리 624-1번지,3,공중화장실,3,127.5105814,0,경기도 가평군 가평읍 가화로 155-18,0,0,37.83337357,0,,2018-08-07
가평군 보건소,N,0,09:00~21:00,보건소 보건행정,3,0,,경기도 가평군 가평읍 읍내리 624-1번지,3,공중화장실,3,127.5105814,0,경기도 가평군 가평읍 가화로 155-18,0,0,37.83337357,0,,2018-08-07
가평등기소,N,0,09:00~21:00,가평등기소,2,0,,경기도 가평군 가평읍 읍내리 631번지,2,공중화장실,2,127.5107698,0,경기도 가평군 가평읍 가화로 169,0,0,37.83434577,0,,2018-08-07
한전가평지점,N,0,09:00~21:00,한국전력 가평지점,2,0,,경기도 가평군 가평읍 읍내리 631-1번지,3,공중화장실,2,127.5104714,0,경기도 가평군 가평읍 가화로 169-11,0,0,37.83389659,0,,2018-08-07
송정주유소,N,0,00:00~24:00,송정주유소,1,0,,경기도 가평군 가평읍 마장리 721-3번지,1,개방화장실,2,127.5064686,0,경기도 가평군 가평읍 가화로 359,0,0,37.84997739,0,,2018-08-07
가평경찰서 가평읍 파출소,N,0,09:00~21:00,가평경찰서 경무과,1,0,,경기도 가평군 가평읍 대곡리 213-4번지,1,공중화장실,1,127.5161576,0,경기도 가평군 가평읍 가화로 38,0,0,37.82334904,0,,2018-08-07
가평시외버스터미널,N,1,09:00~21:00,진흥여객,7,0,,경기도 가평군 가평읍 대곡리 168-9번지,4,개방화장실,5,127.5152687,0,경기도 가평군 가평읍 가화로 51,0,0,37.82456917,1,,2018-08-07
칼봉산 자연휴양림,N,0,09:00~21:00,가평군 시설관리공단,2,0,,경기도 가평군 가평읍 경반리 산136번지,5,공중화장실,3,127.4655509,0,경기도 가평군 가평읍 경반안로 454,0,0,37.83490146,0,,2018-08-07
경춘LPG충전소,N,0,09:00~21:00,경춘LPG충전소,1,0,,경기도 가평군 가평읍 상색리 279-5번지,2,개방화장실,2,127.4815858,0,경기도 가평군 가평읍 경춘로 1770,0,0,37.79720525,0,,2018-08-07
(주)오일유업,N,0,09:00~21:00,(주)오일유업,12,0,,경기도 가평군 가평읍 상색리 273-3번지,2,개방화장실,0,127.481998,0,경기도 가평군 가평읍 경춘로 1776,0,0,37.79773513,0,,2018-08-07
북한강 자전거도로 화장실,N,0,00:00~24:00,가평군 건설과,1,0,,경기도 가평군 가평읍 하색리 245-5번지,3,공중화장실,1,127.497217,0,경기도 가평군 가평읍 경춘로 1983-12,0,0,37.81037549,0,,2018-08-07
가평셀프주유소,N,0,09:00~21:00,가평셀프주유소,1,0,,경기도 가평군 가평읍 하색리 39-1번지,3,개방화장실,2,127.5025243,0,경기도 가평군 가평읍 경춘로 2065,0,0,37.81603801,0,,2018-08-07
청소년 문화센타,N,0,09:00~21:00,문화센타 관리팀,3,0,,경기도 가평군 가평읍 대곡리 352번지,3,공중화장실,2,127.5093569,0,경기도 가평군 가평읍 문화로 120 (대곡리),0,0,37.82373885,0,,2018-08-07
가평역,N,1,09:00~21:00,가평역,4,0,,경기도 가평군 가평읍 달전리 603-2번지,8,공중화장실,4,127.5109723,0,경기도 가평군 가평읍 문화로 13-42,0,0,37.81418198,1,,2018-08-07
가평군종합운동장,N,1,00:00~24:00,가평군 시설관리공단,3,0,,경기도 가평군 가평읍 대곡리 316번지,2,공중화장실,6,127.507218,0,경기도 가평군 가평읍 문화로 131,0,0,37.8248742,1,,2018-08-07
가평군종합운동장,N,1,00:00~24:00,가평군 시설관리공단,3,0,,경기도 가평군 가평읍 대곡리 316번지,4,공중화장실,6,127.507218,0,경기도 가평군 가평읍 문화로 131,0,0,37.8248742,1,,2018-08-07
가평군 축구전용구장,N,0,09:00~21:00,가평군 시설관리공단,1,0,,경기도 가평군 가평읍 대곡리 316번지,4,공중화장실,33,127.507218,0,경기도 가평군 가평읍 문화로 131,0,0,37.8248742,0,,2018-08-07
가평문화예술회관,N,0,09:00~21:00,가평군 시설관리공단,11,0,,경기도 가평군 가평읍 대곡리 316번지,15,공중화장실,14,127.507218,0,경기도 가평군 가평읍 문화로 131,0,0,37.8248742,0,,2018-08-07
가평여성회관,N,1,09:00~21:00,가평군 시설관리공단,2,0,,경기도 가평군 가평읍 대곡리 316번지,6,공중화장실,2,127.507218,0,경기도 가평군 가평읍 문화로 131,0,0,37.8248742,0,,2018-08-07
