화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
남퇴마을,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 백운면 백운면 동남로 216,1,이동화장실,1,127.386347,0,전라북도 진안군 백운면 백운면 동남로 216,0,0,35.661451,0,,2018-08-23
평가마을,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 백운면 임진로 1554-7,1,개방화장실,1,127.406328,0,전라북도 진안군 백운면 임진로 1554-7,0,0,35.709263,0,,2018-08-23
성수면사무소,Y,1,주(09:00~18:00),전라북도 진안군청,3,1,,전라북도 진안군 성수면 외궁리 705,3,공중화장실,3,127.323241,0,전라북도 진안군 성수면 외궁리 705,0,0,35.708713,1,,2018-08-23
성수보건지소,Y,1,주(09:00~18:00),전라북도 진안군청,2,1,,전라북도 진안군 성수면 외궁리 705,2,공중화장실,2,127.323241,0,전라북도 진안군 성수면 외궁리 705,0,0,35.708713,1,,2018-08-23
증자교,Y,0,주야,전라북도 진안군청,1,0,,전라북도 진안군 성수면 좌포리 640-3,1,공중화장실,1,127.317872,0,전라북도 진안군 성수면 좌포리 640-3,0,0,35.728724,0,,2018-08-23
냉천1,Y,0,주야,전라북도 진안군청,2,0,,전라북도 진안군 성수면 좌포리 1399-4,2,공중화장실,1,127.300546,0,전라북도 진안군 성수면 좌포리 1399-4,0,0,35.731734,0,,2018-08-23
냉천2,Y,0,주야(행락철),전라북도 진안군청,1,0,,전라북도 진안군 성수면 좌포리 1501-5,1,공중화장실,1,127.297907,0,전라북도 진안군 성수면 좌포리 1501-5,0,0,35.730988,0,,2018-08-23
냉천3,Y,0,주야(행락철),전라북도 진안군청,1,0,,전라북도 진안군 성수면 좌포리 1501-5,1,간이화장실,1,127.297907,0,전라북도 진안군 성수면 좌포리 1501-5,0,0,35.730988,0,,2018-08-23
냉천4(좌포교아래),Y,0,주야,전라북도 진안군청,1,0,,전라북도 진안군 성수면 좌포리 1496-1,1,간이화장실,1,127.298413,0,전라북도 진안군 성수면 좌포리 1496-1,0,0,35.730287,0,,2018-08-23
양산교,Y,0,주야,전라북도 진안군청,1,0,,전라북도 진안군 성수면 좌포리 1480-12,1,공중화장실,1,127.296621,0,전라북도 진안군 성수면 좌포리 1480-12,0,0,35.727707,0,,2018-08-23
체련공원1,Y,0,주야,전라북도 진안군청,2,0,,전라북도 진안군 성수면 좌포리 1462,2,간이화장실,1,127.297931,0,전라북도 진안군 성수면 좌포리 1462,0,0,35.726002,0,,2018-08-23
체련공원2,Y,0,주야,전라북도 진안군청,2,0,,전라북도 진안군 성수면 좌포리 1462,2,간이화장실,2,127.297931,0,전라북도 진안군 성수면 좌포리 1462,0,0,35.726002,0,,2018-08-23
산막교,Y,0,주야,전라북도 진안군청,2,0,,전라북도 진안군 성수면 좌포리 1439-8,2,공중화장실,1,127.299548,0,전라북도 진안군 성수면 좌포리 1439-8,0,0,35.725083,0,,2018-08-23
야구장,Y,0,주야,전라북도 진안군청,2,0,,전라북도 진안군 성수면 용포리 188-3,2,간이화장실,1,127.302051,0,전라북도 진안군 성수면 용포리 188-3,0,0,35.723145,0,,2018-08-23
마령면사무소,Y,1,주,전라북도 진안군청,3,1,,전라북도 진안군 마령면 평지리 1004-2,3,개방화장실,2,127.370744,0,전라북도 진안군 마령면 평지리 1004-2,0,0,35.734277,1,,2018-08-23
마령초등학교,Y,1,주,전라북도 진안군청,3,0,,전라북도 진안군 마령면 평지리 995-7,3,개방화장실,3,127.369977,0,전라북도 진안군 마령면 평지리 995-7,0,0,35.734116,1,,2018-08-23
마령체련공원,Y,1,주,전라북도 진안군청,2,0,,전라북도 진안군 마령면 강정리 636-3,2,공중화장실,4,127.346971,0,전라북도 진안군 마령면 강정리 636-3,0,0,35.744566,1,,2018-08-23
수선루,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 마령면 계서리 1199-1,1,이동화장실,2,127.345833,0,전라북도 진안군 마령면 계서리 1199-1,0,0,35.740067,0,,2018-08-23
남부관광안내소,Y,1,주,전라북도 진안군청,3,1,,전라북도 진안군 마령면 동촌리 70-21,3,공중화장실,1,127.393364,0,전라북도 진안군 마령면 동촌리 70-21,0,0,35.756664,1,,2018-08-23
마이산탑사,Y,1,주,전라북도 진안군청,3,1,,전라북도 진안군 마령면 동촌리 11-2,3,공중화장실,4,127.409991,0,전라북도 진안군 마령면 동촌리 11-2,0,0,35.757703,1,,2018-08-23
두남교회 옆,Y,0,주,전라북도 진안군청,2,0,,전라북도 진안군 부귀면 두남리 497-2,2,공중화장실,4,127.408398,0,전라북도 진안군 부귀면 두남리 497-2,0,0,35.842811,0,,2018-08-23
중궁,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 부귀면 궁항리 218-5,1,이동화장실,2,127.341047,0,전라북도 진안군 부귀면 궁항리 218-5,0,0,35.871462,0,,2018-08-23
하곡 숲,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 부귀면 수항리 1439,1,간이화장실,1,127.396061,0,전라북도 진안군 부귀면 수항리 1439,0,0,35.849547,0,,2018-08-23
운장산,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 부귀면 황금리 산 190,1,간이화장실,2,127.359566,0,전라북도 진안군 부귀면 황금리 산 190,0,0,35.889713,0,,2018-08-23
임신마을,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 백운면 데미샘2길 36,1,개방화장실,1,127.447399,0,전라북도 진안군 백운면 데미샘2길 36,0,0,35.643613,0,,2018-08-23
운장산,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 부귀면 황금리 산 190,1,간이화장실,2,127.359566,0,전라북도 진안군 부귀면 황금리 산 190,0,0,35.889713,0,,2018-08-23
서판,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 부귀면 신정리 산 101-1,1,간이화장실,1,127.353435,0,전라북도 진안군 부귀면 신정리 산 101-1,0,0,35.786893,0,,2018-08-23
두남창고,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 부귀면 두남리 산 34-2,1,이동화장실,1,127.404649,0,전라북도 진안군 부귀면 두남리 산 34-2,0,0,35.843679,0,,2018-08-23
두남천 주차장,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 부귀면 두남리 485-5,1,이동화장실,1,127.407341,0,전라북도 진안군 부귀면 두남리 485-5,0,0,35.843894,0,,2018-08-23
두남천 주차장,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 부귀면 두남리 87,1,이동화장실,1,127.422112,0,전라북도 진안군 부귀면 두남리 87,0,0,35.849611,0,,2018-08-23
두남천 주차장,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 부귀면 두남리 514-6,1,이동화장실,1,127.404489,0,전라북도 진안군 부귀면 두남리 514-6,0,0,35.841212,0,,2018-08-23
하금교,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 부귀면 수항리 1232-2,1,간이화장실,1,127.376426,0,전라북도 진안군 부귀면 수항리 1232-2,0,0,35.837617,0,,2018-08-23
대곡다리,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 부귀면 수항리 503,1,이동화장실,1,127.391321,0,전라북도 진안군 부귀면 수항리 503,0,0,35.836991,0,,2018-08-23
사인암,Y,0,주,전라북도 진안군청,1,0,,전라북도 진안군 부귀면 오룡리 411-7,1,간이화장실,1,127.355362,0,전라북도 진안군 부귀면 오룡리 411-7,0,0,35.831711,0,,2018-08-23
